9.575053215,12,8.987321854,2,101,1,1,1,1,0,1,1,23,1,0,0,0,1,0,14401.00391,8001.000488
8.699681282,12,8.682877541,0,96,1,1,0,0,0,1,0,0,0,0,0,0,0,1,6000.999512,5901.002441
9.629116058,12,8.268988609,2,107,1,1,0,0,0,1,1,41,1,0,0,0,1,0,15200.99316,3901.001465
9.90353775,13,8.101981163,5,83,1,1,0,1,0,1,1,5,1,0,0,0,1,0,20001.00391,3301.001465
10.12667084,13,8.867990494,2,103,1,1,1,1,0,1,1,36,0,0,1,0,3,0,25000.99414,7100.99707
10.08585072,13,8.732465744,4,101,1,1,0,1,0,1,1,36,0,1,0,0,2,0,24000.99805,6200.999512
9.622516632,14,9.03610611,0,91,1,1,0,0,0,1,0,0,0,0,0,0,0,1,15101.00586,8401.000977
9.998843193,16,9.30574131,6,133,1,1,1,0,0,1,0,0,0,0,0,0,0,1,22001,11000.99805
9.392745018,12,8.779711723,2,91,1,1,0,0,0,1,0,0,0,0,0,0,0,1,12000.99707,6501.00293
9.323758125,15,9.441531181,0,88,1,1,0,0,0,1,1,36,0,1,0,0,2,0,11200.99805,12600.99609
9.615872383,16,9.200390816,0,77,1,1,0,0,0,0,1,37,1,0,0,0,1,0,15001.00391,9900.998047
9.68040657,12,8.039480209,0,75,1,1,1,0,0,0,1,102,0,0,1,0,3,0,16001.00098,3101.000977
9.179984093,12,8.732465744,1,96,1,1,1,0,0,1,0,0,0,0,0,0,0,1,9700.998047,6200.999512
8.699681282,19,8.962007523,2,103,1,1,1,0,0,1,0,0,0,0,0,0,0,1,6000.999512,7801.002441
9.296609879,12,7.170888424,1,86,1,1,1,0,0,1,1,48,0,1,0,0,2,0,10901.00098,1300.999878
9.472781181,13,8.131824493,0,106,1,1,1,0,0,1,0,0,0,0,0,0,0,1,13000.99512,3400.999023
9.648659706,14,7.972810745,0,71,1,1,1,1,0,1,1,48,1,0,0,0,1,0,15500.99805,2901
9.741027832,12,8.160803795,3,86,1,1,1,0,0,1,1,42,0,0,1,0,3,0,17001.00586,3500.999512
9.210440636,14,8.476579666,1,102,1,1,1,0,0,1,1,24,0,1,0,0,2,0,10001.00293,4801.000977
9.30574131,13,8.779711723,2,93,1,1,1,1,0,1,1,58,0,1,0,0,2,0,11000.99805,6501.00293
9.852247238,17,8.594339371,0,129,1,1,1,0,0,1,0,0,0,0,0,0,0,1,19001.00586,5401
8.909370422,12,8.455530167,0,71,1,0,0,1,0,1,1,58,0,1,0,0,2,0,7401,4700.998047
9.433564186,14,7.601402283,2,103,1,1,0,0,0,1,1,48,1,0,0,0,1,0,12501.00293,2000.999878
9.28739357,12,7.824445724,3,93,1,1,1,0,0,1,1,23,1,0,0,0,1,0,10800.99512,2500.999512
9.210440636,13,7.313886642,0,98,1,1,0,1,0,1,1,110,0,0,1,0,3,0,10001.00293,1500.999756
6.552507877,16,7.601402283,0,94,1,1,0,0,1,0,1,10,0,0,1,0,3,0,701,2000.999878
9.127067566,12,8.949105263,0,77,1,1,1,0,0,1,1,47,1,0,0,0,1,0,9201.000977,7700.998535
10.08585072,19,8.556606293,3,115,1,1,0,0,0,1,1,24,0,0,0,1,4,0,24000.99805,5201.000488
9.30574131,13,8.34307766,1,86,1,1,1,0,0,1,1,52,1,0,0,0,1,0,11000.99805,4200.999023
9.457278252,18,7.496097565,0,96,0,1,1,0,0,1,1,5,1,0,0,0,1,0,12800.99609,1801.000366
9.798182487,13,8.895766258,0,117,1,1,1,0,0,1,1,36,0,1,0,0,2,0,18000.99805,7300.997559
9.169622421,14,9.341456413,1,96,1,1,0,0,0,1,1,57,0,1,0,0,2,0,9600.999023,11401.00098
9.581973076,12,8.517393112,0,106,0,0,1,1,0,1,1,36,1,0,0,0,1,0,14501.00293,5000.999512
9.741027832,16,8.268988609,0,118,1,1,1,0,0,1,0,0,0,0,0,0,0,1,17001.00586,3901.001465
9.4880476,18,8.682877541,2,106,1,1,1,0,0,1,0,0,0,0,0,0,0,1,13200.99609,5901.002441
9.546883583,12,8.318985939,3,82,1,1,1,0,0,1,0,0,0,0,0,0,0,1,14000.99414,4100.999023
9.952324867,12,7.550135136,4,96,1,1,1,1,0,1,1,36,0,1,0,0,2,0,21000.99023,1900.999634
9.296609879,13,8.999742508,0,99,1,1,1,0,0,1,0,0,0,0,0,0,0,1,10901.00098,8100.997559
9.30574131,16,10.20362949,9,101,1,1,1,0,0,1,0,0,0,0,0,0,0,1,11000.99805,27001.00781
9.047939301,12,8.039480209,0,115,1,0,1,0,0,1,1,46,1,0,0,0,1,0,8501.001953,3101.000977
8.517393112,13,9.358846664,1,123,1,1,1,0,1,0,1,24,0,1,0,0,2,0,5000.999512,11601.00098
9.392745018,14,8.881975174,1,109,1,1,1,1,1,0,1,14,0,1,0,0,2,0,12000.99707,7201
9.30574131,12,8.160803795,0,91,1,1,1,0,0,1,1,7,0,0,1,0,3,0,11000.99805,3500.999512
10.23999596,19,8.779711723,5,83,1,1,1,0,0,1,1,26,0,0,0,1,4,0,28001.01367,6501.00293
9.825579643,16,8.665785789,2,120,1,1,1,1,0,1,1,2,1,0,0,0,1,0,18500.99219,5801.000977
9.472781181,12,8.987321854,1,92,1,1,0,1,0,1,1,24,0,1,0,0,2,0,13000.99512,8001.000488
9.615872383,15,8.987321854,0,121,1,1,1,0,0,1,1,4,1,0,0,0,1,0,15001.00391,8001.000488
9.210440636,12,7.003973961,1,91,1,1,1,0,0,1,1,35,0,1,0,0,2,0,10001.00293,1100.999756
9.90353775,12,8.537192345,4,115,1,1,1,0,0,1,1,22,1,0,0,0,1,0,20001.00391,5101.002441
9.615872383,12,6.803505421,5,111,1,1,1,0,0,1,1,6,0,1,0,0,2,0,15001.00391,901.0001221
9.648659706,12,8.716207504,2,94,1,1,1,0,0,1,0,0,0,0,0,0,0,1,15500.99805,6100.99707
9.90353775,12,8.575651169,0,82,1,1,1,0,0,1,0,0,0,0,0,0,0,1,20001.00391,5301.001953
10.12667084,12,9.190239906,3,113,1,1,1,0,0,0,1,19,0,1,0,0,2,0,25000.99414,9801.001953
9.998843193,12,8.853808403,1,93,1,1,1,0,0,1,1,26,0,1,0,0,2,0,22001,7001.000977
9.472781181,13,9.137877464,2,94,1,1,0,0,0,1,0,0,0,0,0,0,0,1,13000.99512,9301.00293
6.908754826,13,8.556606293,3,107,1,1,1,0,0,1,1,38,0,0,1,0,3,0,1001.000061,5201.000488
9.711175919,16,6.685861111,0,99,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16500.99414,801.0001221
9.615872383,12,8.517393112,1,79,1,1,1,1,0,1,0,0,0,0,0,0,0,1,15001.00391,5000.999512
9.798182487,13,8.810011864,1,87,1,1,1,0,0,1,0,0,0,0,0,0,0,1,18000.99805,6700.998535
9.30574131,12,8.594339371,0,117,1,1,1,0,0,1,0,0,0,0,0,0,0,1,11000.99805,5401
9.472781181,12,8.732465744,0,75,1,1,1,0,0,1,1,6,0,0,1,0,3,0,13000.99512,6200.999512
10.12667084,13,9.082620621,1,112,1,1,1,0,0,1,1,70,0,1,0,0,2,0,25000.99414,8801
9.770012856,18,9.082620621,1,98,1,1,0,0,1,0,0,0,0,0,0,0,0,1,17500.99219,8801
8.987321854,12,9.0939188,0,125,1,1,0,0,0,1,1,47,0,1,0,0,2,0,8001.000488,8900.999023
9.472781181,12,8.537192345,3,92,1,1,1,0,0,1,1,44,1,0,0,0,1,0,13000.99512,5101.002441
8.575651169,12,8.824825287,2,97,1,1,1,0,0,1,1,69,0,1,0,0,2,0,5301.001953,6801.002441
9.4880476,12,8.839421272,2,97,1,1,1,0,0,1,1,6,0,1,0,0,2,0,13200.99609,6900.997559
9.33264637,16,9.655090332,4,98,1,1,1,0,0,1,1,52,1,0,0,0,1,0,11300.99902,15601.00098
9.472781181,13,9.735128403,0,129,1,1,1,0,0,1,1,24,0,1,0,0,2,0,13000.99512,16901.00586
9.546883583,12,8.853808403,0,103,1,1,1,0,0,1,1,34,0,1,0,0,2,0,14000.99414,7001.000977
9.30574131,16,8.594339371,0,121,1,1,0,0,0,1,1,24,0,1,0,0,2,0,11000.99805,5401
9.30574131,16,9.830970764,4,106,1,1,1,1,0,0,1,87,0,0,1,0,3,0,11000.99805,18601.00195
9.90353775,12,9.116139412,1,102,1,1,1,1,0,1,1,48,1,0,0,0,1,0,20001.00391,9100.998047
9.798182487,14,9.350189209,1,104,1,1,1,0,0,1,1,24,0,0,1,0,3,0,18000.99805,11500.99902
9.472781181,13,8.455530167,1,121,1,1,0,0,0,1,1,6,1,0,0,0,1,0,13000.99512,4700.998047
9.90353775,18,9.127067566,0,109,1,1,0,0,0,1,1,58,1,0,0,0,1,0,20001.00391,9201.000977
9.472781181,12,8.794976234,2,97,1,1,1,0,0,1,1,24,0,0,1,0,3,0,13000.99512,6600.998535
9.210440636,12,8.665785789,0,75,1,1,1,0,0,1,1,11,0,0,1,0,3,0,10001.00293,5801.000977
9.952324867,12,8.160803795,0,93,1,1,1,1,0,1,1,42,0,0,1,0,3,0,21000.99023,3500.999512
10.22197723,19,8.794976234,2,121,1,1,0,0,0,1,0,0,0,0,0,0,0,1,27500.98828,6600.998535
9.581973076,12,8.389587402,2,102,1,1,1,0,0,1,0,0,0,0,0,0,0,1,14501.00293,4401.001465
9.392745018,12,8.412055016,0,94,1,1,1,0,1,0,1,24,0,1,0,0,2,0,12000.99707,4501.000488
8.922791481,18,9.047939301,1,109,1,1,0,0,0,1,0,0,0,0,0,0,0,1,7500.999023,8501.001953
9.741027832,12,8.665785789,0,125,1,1,1,1,0,1,1,7,1,0,0,0,1,0,17001.00586,5801.000977
9.30574131,12,8.556606293,2,106,1,1,0,0,1,0,1,37,1,0,0,0,1,0,11000.99805,5201.000488
9.539715767,12,7.863651276,1,99,1,1,0,0,0,1,0,0,0,0,0,0,0,1,13900.99609,2601
9.392745018,12,7.863651276,2,87,1,1,1,0,0,1,0,0,0,0,0,0,0,1,12000.99707,2601
9.546883583,13,8.34307766,0,99,1,1,0,0,0,1,1,36,0,0,1,0,3,0,14000.99414,4200.999023
9.615872383,13,8.949105263,0,101,1,1,1,0,0,1,0,0,0,0,0,0,0,1,15001.00391,7700.998535
9.210440636,13,9.200390816,0,93,1,1,1,0,1,0,0,0,0,0,0,0,0,1,10001.00293,9900.998047
9.90353775,16,8.318985939,0,113,1,1,0,0,0,1,1,24,0,1,0,0,2,0,20001.00391,4100.999023
9.210440636,14,8.49719429,0,99,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10001.00293,4900.998535
9.852247238,12,8.434028625,0,107,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19001.00586,4600.998535
8.987321854,14,9.836332321,2,94,1,1,1,0,0,0,1,59,0,1,0,0,2,0,8001.000488,18701
9.249657631,12,8.682877541,2,113,1,1,1,0,0,1,0,0,0,0,0,0,0,1,10401.00391,5901.002441
9.30574131,12,8.49719429,0,61,1,1,1,0,0,0,0,0,0,0,0,0,0,1,11000.99805,4900.998535
9.4880476,15,8.455530167,0,123,1,1,1,0,0,1,0,0,0,0,0,0,0,1,13200.99609,4700.998047
9.4880476,16,8.131824493,5,103,1,1,0,0,0,1,0,0,0,0,0,0,0,1,13200.99609,3400.999023
9.609183311,18,9.503084183,2,103,1,1,1,0,0,1,1,13,1,0,0,0,1,0,14900.99609,13400.99414
8.732465744,12,8.476579666,1,85,1,1,1,1,0,1,0,0,0,0,0,0,0,1,6200.999512,4801.000977
9.76428318,12,8.071218491,1,85,1,1,1,0,0,1,0,0,0,0,0,0,0,1,17401.00391,3200.999756
9.90353775,19,8.648396492,0,124,0,1,0,0,0,1,0,0,0,0,0,0,0,1,20001.00391,5700.998047
8.699681282,14,7.783640385,3,67,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6000.999512,2400.999512
9.798182487,12,7.550135136,2,75,0,1,1,1,0,1,1,46,0,0,1,0,3,0,18000.99805,1900.999634
9.546883583,12,7.170888424,1,115,1,1,1,1,0,1,1,24,0,1,0,0,2,0,14000.99414,1300.999878
